Data,Dia da Semana,Mês,Nome da Fruta,Categoria,Quantidade Vendida (kg),Preço por Kg (R$),Receita (R$),Vendedor,Feira,Forma de Pagamento,Promoção?,Clima,Observações
2024-05-09,Thursday,May,Banana,Tropical,24.5,3.5,85.75,Maria Frutas,Feira da Estação,Cartão Débito,Não,Nublado,Boa procura
2024-05-10,Friday,May,Limão,Cítrica,8.2,2.2,18.04,Carlos Natureza,Feira do Parque,Pix,Sim,Ensolarado,Pouco movimento
2024-05-10,Friday,May,Mamão,Tropical,6.2,3.0,18.6,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Nublado,Vendas médias
2024-05-10,Friday,May,Pera,Temperada,37.7,5.2,196.04,João da Fruta,Feira da Estação,Dinheiro,Não,Ensolarado,Pouco movimento
2024-05-10,Friday,May,Manga,Tropical,49.9,4.2,209.58,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Produto fresco
2024-05-10,Friday,May,Laranja,Cítrica,30.3,3.8,115.14,Maria Frutas,Feira da Estação,Cartão Débito,Não,Nublado,Produto fresco
2024-05-11,Saturday,May,Kiwi,Temperada,26.3,6.5,170.95,Ana Tropical,Feira do Parque,Dinheiro,Sim,Chuvoso,Pouco movimento
2024-05-11,Saturday,May,Banana,Tropical,49.2,3.5,172.2,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-05-11,Saturday,May,Limão,Cítrica,17.7,2.2,38.94,Carlos Natureza,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Vendas médias
2024-05-11,Saturday,May,Maçã,Temperada,19.5,5.0,97.5,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-05-11,Saturday,May,Pera,Temperada,10.7,5.2,55.64,João da Fruta,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Concorrência alta
2024-05-12,Sunday,May,Uva,Temperada,24.1,7.0,168.7,João da Fruta,Feira do Parque,Pix,Não,Nublado,Produto fresco
2024-05-12,Sunday,May,Melancia,Tropical,6.2,2.5,15.5,João da Fruta,Feira Central,Cartão Crédito,Não,Nublado,Vendas médias
2024-05-12,Sunday,May,Laranja,Cítrica,11.1,3.8,42.18,Carlos Natureza,Feira da Estação,Pix,Não,Ensolarado,Produto fresco
2024-05-12,Sunday,May,Coco,Tropical,27.4,3.7,101.38,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Produto fresco
2024-05-12,Sunday,May,Manga,Tropical,22.8,4.2,95.76,Maria Frutas,Feira do Parque,Cartão Débito,Não,Chuvoso,Pouco movimento
2024-05-12,Sunday,May,Pera,Temperada,28.1,5.2,146.12,João da Fruta,Feira Central,Dinheiro,Não,Ensolarado,Produto fresco
2024-05-13,Monday,May,Banana,Tropical,28.0,3.5,98.0,João da Fruta,Feira da Estação,Pix,Sim,Chuvoso,Pouco movimento
2024-05-13,Monday,May,Abacaxi,Tropical,15.8,4.8,75.84,João da Fruta,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-05-13,Monday,May,Limão,Cítrica,30.5,2.2,67.1,Carlos Natureza,Feira Central,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-05-13,Monday,May,Banana,Tropical,13.9,3.5,48.65,Carlos Natureza,Feira da Estação,Pix,Não,Nublado,Concorrência alta
2024-05-13,Monday,May,Mamão,Tropical,20.9,3.0,62.7,Ana Tropical,Feira do Parque,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-05-13,Monday,May,Abacaxi,Tropical,17.1,4.8,82.08,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Produto fresco
2024-05-14,Tuesday,May,Pera,Temperada,25.8,5.2,134.16,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Chuvoso,Vendas médias
2024-05-14,Tuesday,May,Mamão,Tropical,41.9,3.0,125.7,Maria Frutas,Feira da Estação,Pix,Não,Ensolarado,Produto fresco
2024-05-14,Tuesday,May,Uva,Temperada,32.2,7.0,225.4,Maria Frutas,Feira da Estação,Cartão Débito,Não,Nublado,Concorrência alta
2024-05-14,Tuesday,May,Limão,Cítrica,26.9,2.2,59.18,Carlos Natureza,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Vendas médias
2024-05-14,Tuesday,May,Melancia,Tropical,44.7,2.5,111.75,Maria Frutas,Feira Central,Dinheiro,Sim,Chuvoso,Vendas médias
2024-05-14,Tuesday,May,Uva,Temperada,25.3,7.0,177.1,Carlos Natureza,Feira do Parque,Dinheiro,Não,Nublado,Produto fresco
2024-05-15,Wednesday,May,Laranja,Cítrica,9.5,3.8,36.1,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-05-15,Wednesday,May,Melancia,Tropical,36.6,2.5,91.5,Maria Frutas,Feira Central,Cartão Débito,Sim,Chuvoso,Pouco movimento
2024-05-15,Wednesday,May,Limão,Cítrica,46.9,2.2,103.18,Carlos Natureza,Feira do Parque,Pix,Não,Ensolarado,Produto fresco
2024-05-15,Wednesday,May,Kiwi,Temperada,19.6,6.5,127.4,Ana Tropical,Feira Bairro Novo,Pix,Não,Nublado,Produto fresco
2024-05-15,Wednesday,May,Limão,Cítrica,35.8,2.2,78.76,Maria Frutas,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-05-16,Thursday,May,Mamão,Tropical,11.6,3.0,34.8,João da Fruta,Feira da Estação,Pix,Sim,Chuvoso,Vendas médias
2024-05-16,Thursday,May,Melancia,Tropical,26.9,2.5,67.25,Maria Frutas,Feira do Parque,Pix,Não,Ensolarado,Vendas médias
2024-05-16,Thursday,May,Abacaxi,Tropical,17.9,4.8,85.92,Carlos Natureza,Feira Central,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-05-16,Thursday,May,Melancia,Tropical,41.8,2.5,104.5,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-05-17,Friday,May,Limão,Cítrica,29.1,2.2,64.02,Maria Frutas,Feira Bairro Novo,Cartão Débito,Não,Ensolarado,Concorrência alta
2024-05-17,Friday,May,Melancia,Tropical,6.8,2.5,17.0,Maria Frutas,Feira do Parque,Cartão Débito,Sim,Chuvoso,Boa procura
2024-05-17,Friday,May,Pera,Temperada,12.5,5.2,65.0,Ana Tropical,Feira Bairro Novo,Pix,Não,Nublado,Vendas médias
2024-05-17,Friday,May,Coco,Tropical,18.5,3.7,68.45,João da Fruta,Feira Central,Dinheiro,Sim,Ensolarado,Boa procura
2024-05-17,Friday,May,Kiwi,Temperada,30.2,6.5,196.3,Carlos Natureza,Feira do Parque,Pix,Não,Nublado,Produto fresco
2024-05-18,Saturday,May,Maçã,Temperada,49.8,5.0,249.0,João da Fruta,Feira do Parque,Pix,Sim,Nublado,Produto fresco
2024-05-18,Saturday,May,Maçã,Temperada,39.2,5.0,196.0,Ana Tropical,Feira do Parque,Cartão Débito,Não,Nublado,Vendas médias
2024-05-18,Saturday,May,Laranja,Cítrica,40.0,3.8,152.0,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Ensolarado,Pouco movimento
2024-05-18,Saturday,May,Kiwi,Temperada,20.2,6.5,131.3,Carlos Natureza,Feira Central,Dinheiro,Sim,Chuvoso,Produto fresco
2024-05-19,Sunday,May,Coco,Tropical,20.4,3.7,75.48,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Nublado,Produto fresco
2024-05-19,Sunday,May,Kiwi,Temperada,29.8,6.5,193.7,Ana Tropical,Feira da Estação,Dinheiro,Não,Nublado,Vendas médias
2024-05-19,Sunday,May,Melancia,Tropical,13.6,2.5,34.0,João da Fruta,Feira Bairro Novo,Pix,Sim,Nublado,Pouco movimento
2024-05-19,Sunday,May,Uva,Temperada,35.9,7.0,251.3,Maria Frutas,Feira do Parque,Pix,Sim,Chuvoso,Pouco movimento
2024-05-19,Sunday,May,Uva,Temperada,48.5,7.0,339.5,Ana Tropical,Feira do Parque,Dinheiro,Sim,Nublado,Pouco movimento
2024-05-20,Monday,May,Limão,Cítrica,48.9,2.2,107.58,Carlos Natureza,Feira Central,Cartão Débito,Não,Nublado,Pouco movimento
2024-05-20,Monday,May,Maçã,Temperada,14.6,5.0,73.0,Ana Tropical,Feira do Parque,Pix,Não,Chuvoso,Concorrência alta
2024-05-20,Monday,May,Kiwi,Temperada,8.9,6.5,57.85,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Produto fresco
2024-05-20,Monday,May,Maçã,Temperada,27.0,5.0,135.0,Ana Tropical,Feira Central,Pix,Sim,Nublado,Concorrência alta
2024-05-20,Monday,May,Manga,Tropical,5.6,4.2,23.52,Ana Tropical,Feira Bairro Novo,Dinheiro,Não,Nublado,Boa procura
2024-05-21,Tuesday,May,Laranja,Cítrica,40.2,3.8,152.76,Ana Tropical,Feira Bairro Novo,Pix,Não,Chuvoso,Concorrência alta
2024-05-21,Tuesday,May,Banana,Tropical,34.1,3.5,119.35,João da Fruta,Feira Bairro Novo,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-05-21,Tuesday,May,Manga,Tropical,26.0,4.2,109.2,Maria Frutas,Feira do Parque,Pix,Sim,Ensolarado,Produto fresco
2024-05-22,Wednesday,May,Banana,Tropical,48.2,3.5,168.7,João da Fruta,Feira da Estação,Dinheiro,Não,Ensolarado,Pouco movimento
2024-05-22,Wednesday,May,Manga,Tropical,40.9,4.2,171.78,João da Fruta,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Pouco movimento
2024-05-22,Wednesday,May,Mamão,Tropical,19.5,3.0,58.5,Maria Frutas,Feira da Estação,Cartão Crédito,Sim,Ensolarado,Vendas médias
2024-05-22,Wednesday,May,Uva,Temperada,24.2,7.0,169.4,Maria Frutas,Feira da Estação,Dinheiro,Não,Nublado,Concorrência alta
2024-05-22,Wednesday,May,Mamão,Tropical,22.6,3.0,67.8,Maria Frutas,Feira do Parque,Dinheiro,Sim,Nublado,Concorrência alta
2024-05-22,Wednesday,May,Melancia,Tropical,38.8,2.5,97.0,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Boa procura
2024-05-23,Thursday,May,Coco,Tropical,13.5,3.7,49.95,João da Fruta,Feira do Parque,Cartão Débito,Sim,Nublado,Concorrência alta
2024-05-23,Thursday,May,Limão,Cítrica,23.3,2.2,51.26,Maria Frutas,Feira da Estação,Dinheiro,Não,Ensolarado,Concorrência alta
2024-05-23,Thursday,May,Abacaxi,Tropical,9.1,4.8,43.68,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Concorrência alta
2024-05-23,Thursday,May,Coco,Tropical,5.7,3.7,21.09,Ana Tropical,Feira Central,Pix,Não,Nublado,Vendas médias
2024-05-23,Thursday,May,Laranja,Cítrica,18.0,3.8,68.4,Carlos Natureza,Feira da Estação,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-05-23,Thursday,May,Laranja,Cítrica,7.2,3.8,27.36,Carlos Natureza,Feira do Parque,Cartão Débito,Sim,Nublado,Pouco movimento
2024-05-24,Friday,May,Kiwi,Temperada,34.5,6.5,224.25,Carlos Natureza,Feira Bairro Novo,Pix,Não,Nublado,Concorrência alta
2024-05-24,Friday,May,Abacaxi,Tropical,11.8,4.8,56.64,Ana Tropical,Feira da Estação,Cartão Débito,Não,Chuvoso,Produto fresco
2024-05-24,Friday,May,Mamão,Tropical,17.6,3.0,52.8,João da Fruta,Feira Bairro Novo,Cartão Débito,Sim,Nublado,Produto fresco
2024-05-25,Saturday,May,Melancia,Tropical,41.9,2.5,104.75,João da Fruta,Feira da Estação,Cartão Crédito,Sim,Chuvoso,Boa procura
2024-05-25,Saturday,May,Pera,Temperada,41.4,5.2,215.28,Ana Tropical,Feira Bairro Novo,Cartão Débito,Não,Nublado,Pouco movimento
2024-05-25,Saturday,May,Melancia,Tropical,28.9,2.5,72.25,João da Fruta,Feira do Parque,Dinheiro,Não,Chuvoso,Boa procura
2024-05-25,Saturday,May,Banana,Tropical,31.0,3.5,108.5,Carlos Natureza,Feira do Parque,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-05-25,Saturday,May,Banana,Tropical,8.2,3.5,28.7,Ana Tropical,Feira Bairro Novo,Pix,Sim,Ensolarado,Concorrência alta
2024-05-26,Sunday,May,Limão,Cítrica,6.4,2.2,14.08,Maria Frutas,Feira da Estação,Cartão Crédito,Não,Nublado,Concorrência alta
2024-05-26,Sunday,May,Limão,Cítrica,15.9,2.2,34.98,Maria Frutas,Feira Central,Dinheiro,Sim,Ensolarado,Vendas médias
2024-05-26,Sunday,May,Banana,Tropical,45.8,3.5,160.3,Carlos Natureza,Feira do Parque,Pix,Sim,Ensolarado,Produto fresco
2024-05-27,Monday,May,Manga,Tropical,48.9,4.2,205.38,João da Fruta,Feira da Estação,Dinheiro,Sim,Nublado,Pouco movimento
2024-05-27,Monday,May,Maçã,Temperada,38.0,5.0,190.0,Carlos Natureza,Feira do Parque,Cartão Crédito,Sim,Chuvoso,Produto fresco
2024-05-27,Monday,May,Pera,Temperada,16.3,5.2,84.76,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Concorrência alta
2024-05-27,Monday,May,Uva,Temperada,35.6,7.0,249.2,João da Fruta,Feira da Estação,Cartão Débito,Sim,Ensolarado,Vendas médias
2024-05-27,Monday,May,Maçã,Temperada,30.9,5.0,154.5,João da Fruta,Feira da Estação,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-05-28,Tuesday,May,Manga,Tropical,29.8,4.2,125.16,João da Fruta,Feira Bairro Novo,Pix,Não,Nublado,Produto fresco
2024-05-28,Tuesday,May,Manga,Tropical,8.1,4.2,34.02,Maria Frutas,Feira do Parque,Pix,Não,Chuvoso,Pouco movimento
2024-05-28,Tuesday,May,Banana,Tropical,17.7,3.5,61.95,Maria Frutas,Feira Bairro Novo,Cartão Débito,Sim,Chuvoso,Produto fresco
2024-05-28,Tuesday,May,Laranja,Cítrica,29.0,3.8,110.2,João da Fruta,Feira do Parque,Pix,Não,Ensolarado,Vendas médias
2024-05-29,Wednesday,May,Mamão,Tropical,39.0,3.0,117.0,João da Fruta,Feira da Estação,Dinheiro,Não,Chuvoso,Vendas médias
2024-05-29,Wednesday,May,Kiwi,Temperada,32.5,6.5,211.25,Carlos Natureza,Feira Central,Cartão Crédito,Sim,Ensolarado,Pouco movimento
2024-05-29,Wednesday,May,Banana,Tropical,31.5,3.5,110.25,João da Fruta,Feira do Parque,Cartão Débito,Não,Ensolarado,Boa procura
2024-05-29,Wednesday,May,Uva,Temperada,36.8,7.0,257.6,Ana Tropical,Feira da Estação,Pix,Sim,Chuvoso,Pouco movimento
2024-05-30,Thursday,May,Pera,Temperada,25.2,5.2,131.04,Maria Frutas,Feira do Parque,Dinheiro,Sim,Ensolarado,Concorrência alta
2024-05-30,Thursday,May,Maçã,Temperada,21.8,5.0,109.0,Maria Frutas,Feira Central,Dinheiro,Não,Nublado,Pouco movimento
2024-05-30,Thursday,May,Kiwi,Temperada,29.2,6.5,189.8,Maria Frutas,Feira Central,Cartão Débito,Sim,Nublado,Concorrência alta
2024-05-30,Thursday,May,Maçã,Temperada,34.4,5.0,172.0,Ana Tropical,Feira Central,Dinheiro,Sim,Nublado,Concorrência alta
2024-05-30,Thursday,May,Laranja,Cítrica,48.2,3.8,183.16,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-05-31,Friday,May,Limão,Cítrica,34.2,2.2,75.24,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Chuvoso,Concorrência alta
2024-05-31,Friday,May,Manga,Tropical,44.6,4.2,187.32,Carlos Natureza,Feira Bairro Novo,Pix,Não,Ensolarado,Vendas médias
2024-05-31,Friday,May,Laranja,Cítrica,31.5,3.8,119.7,Ana Tropical,Feira do Parque,Pix,Sim,Nublado,Produto fresco
2024-06-01,Saturday,June,Maçã,Temperada,34.0,5.0,170.0,Maria Frutas,Feira Bairro Novo,Pix,Sim,Chuvoso,Vendas médias
2024-06-01,Saturday,June,Manga,Tropical,26.7,4.2,112.14,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Produto fresco
2024-06-01,Saturday,June,Coco,Tropical,30.2,3.7,111.74,Carlos Natureza,Feira do Parque,Cartão Débito,Sim,Nublado,Vendas médias
2024-06-01,Saturday,June,Melancia,Tropical,17.6,2.5,44.0,Carlos Natureza,Feira da Estação,Cartão Débito,Não,Nublado,Boa procura
2024-06-01,Saturday,June,Mamão,Tropical,30.5,3.0,91.5,Carlos Natureza,Feira Central,Cartão Débito,Não,Nublado,Pouco movimento
2024-06-02,Sunday,June,Mamão,Tropical,25.9,3.0,77.7,Maria Frutas,Feira da Estação,Pix,Sim,Nublado,Concorrência alta
2024-06-02,Sunday,June,Pera,Temperada,23.3,5.2,121.16,Ana Tropical,Feira do Parque,Dinheiro,Não,Ensolarado,Vendas médias
2024-06-02,Sunday,June,Pera,Temperada,19.4,5.2,100.88,Maria Frutas,Feira Central,Dinheiro,Sim,Nublado,Boa procura
2024-06-03,Monday,June,Laranja,Cítrica,15.0,3.8,57.0,Ana Tropical,Feira do Parque,Dinheiro,Sim,Nublado,Concorrência alta
2024-06-03,Monday,June,Banana,Tropical,38.2,3.5,133.7,Carlos Natureza,Feira do Parque,Dinheiro,Sim,Nublado,Boa procura
2024-06-03,Monday,June,Manga,Tropical,7.7,4.2,32.34,Ana Tropical,Feira Bairro Novo,Pix,Sim,Chuvoso,Pouco movimento
2024-06-03,Monday,June,Banana,Tropical,28.1,3.5,98.35,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Não,Nublado,Boa procura
2024-06-03,Monday,June,Laranja,Cítrica,30.8,3.8,117.04,Ana Tropical,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Concorrência alta
2024-06-04,Tuesday,June,Abacaxi,Tropical,49.1,4.8,235.68,João da Fruta,Feira da Estação,Pix,Não,Ensolarado,Produto fresco
2024-06-04,Tuesday,June,Limão,Cítrica,28.5,2.2,62.7,Carlos Natureza,Feira Central,Cartão Crédito,Não,Ensolarado,Concorrência alta
2024-06-04,Tuesday,June,Kiwi,Temperada,33.9,6.5,220.35,João da Fruta,Feira da Estação,Pix,Sim,Nublado,Pouco movimento
2024-06-04,Tuesday,June,Uva,Temperada,9.8,7.0,68.6,Maria Frutas,Feira Central,Dinheiro,Não,Ensolarado,Concorrência alta
2024-06-04,Tuesday,June,Pera,Temperada,8.4,5.2,43.68,Carlos Natureza,Feira do Parque,Cartão Débito,Não,Nublado,Vendas médias
2024-06-05,Wednesday,June,Limão,Cítrica,48.1,2.2,105.82,Ana Tropical,Feira do Parque,Dinheiro,Não,Chuvoso,Vendas médias
2024-06-05,Wednesday,June,Melancia,Tropical,9.6,2.5,24.0,Carlos Natureza,Feira do Parque,Cartão Débito,Sim,Ensolarado,Produto fresco
2024-06-05,Wednesday,June,Coco,Tropical,24.2,3.7,89.54,João da Fruta,Feira Bairro Novo,Pix,Não,Nublado,Boa procura
2024-06-05,Wednesday,June,Melancia,Tropical,9.2,2.5,23.0,Maria Frutas,Feira Central,Cartão Crédito,Não,Nublado,Boa procura
2024-06-06,Thursday,June,Kiwi,Temperada,12.8,6.5,83.2,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-06-06,Thursday,June,Kiwi,Temperada,6.7,6.5,43.55,João da Fruta,Feira do Parque,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-06-06,Thursday,June,Manga,Tropical,22.1,4.2,92.82,Ana Tropical,Feira da Estação,Cartão Crédito,Não,Nublado,Vendas médias
2024-06-07,Friday,June,Uva,Temperada,47.0,7.0,329.0,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-06-07,Friday,June,Melancia,Tropical,29.2,2.5,73.0,Maria Frutas,Feira Central,Cartão Crédito,Sim,Nublado,Concorrência alta
2024-06-07,Friday,June,Pera,Temperada,44.5,5.2,231.4,Ana Tropical,Feira da Estação,Dinheiro,Não,Ensolarado,Produto fresco
2024-06-08,Saturday,June,Coco,Tropical,45.8,3.7,169.46,Ana Tropical,Feira Bairro Novo,Cartão Débito,Não,Ensolarado,Vendas médias
2024-06-08,Saturday,June,Banana,Tropical,16.4,3.5,57.4,João da Fruta,Feira Central,Dinheiro,Sim,Chuvoso,Vendas médias
2024-06-08,Saturday,June,Laranja,Cítrica,35.1,3.8,133.38,João da Fruta,Feira da Estação,Dinheiro,Sim,Nublado,Vendas médias
2024-06-09,Sunday,June,Abacaxi,Tropical,10.3,4.8,49.44,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Chuvoso,Vendas médias
2024-06-09,Sunday,June,Limão,Cítrica,5.3,2.2,11.66,Ana Tropical,Feira Central,Cartão Crédito,Sim,Ensolarado,Boa procura
2024-06-09,Sunday,June,Coco,Tropical,22.6,3.7,83.62,Maria Frutas,Feira do Parque,Cartão Débito,Não,Nublado,Pouco movimento
2024-06-09,Sunday,June,Mamão,Tropical,19.2,3.0,57.6,Carlos Natureza,Feira Central,Dinheiro,Sim,Nublado,Boa procura
2024-06-10,Monday,June,Manga,Tropical,32.2,4.2,135.24,Maria Frutas,Feira Central,Pix,Sim,Nublado,Pouco movimento
2024-06-10,Monday,June,Laranja,Cítrica,19.5,3.8,74.1,Ana Tropical,Feira da Estação,Pix,Não,Nublado,Vendas médias
2024-06-10,Monday,June,Banana,Tropical,24.5,3.5,85.75,Maria Frutas,Feira da Estação,Pix,Não,Chuvoso,Pouco movimento
2024-06-11,Tuesday,June,Coco,Tropical,39.0,3.7,144.3,Maria Frutas,Feira Central,Cartão Débito,Sim,Nublado,Pouco movimento
2024-06-11,Tuesday,June,Mamão,Tropical,34.0,3.0,102.0,João da Fruta,Feira Central,Pix,Não,Nublado,Pouco movimento
2024-06-11,Tuesday,June,Limão,Cítrica,47.1,2.2,103.62,Ana Tropical,Feira Central,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-06-11,Tuesday,June,Laranja,Cítrica,5.9,3.8,22.42,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-06-11,Tuesday,June,Laranja,Cítrica,8.2,3.8,31.16,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Nublado,Vendas médias
2024-06-11,Tuesday,June,Limão,Cítrica,49.9,2.2,109.78,Carlos Natureza,Feira do Parque,Pix,Sim,Ensolarado,Produto fresco
2024-06-12,Wednesday,June,Manga,Tropical,31.3,4.2,131.46,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Boa procura
2024-06-12,Wednesday,June,Coco,Tropical,24.9,3.7,92.13,João da Fruta,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Boa procura
2024-06-12,Wednesday,June,Coco,Tropical,31.5,3.7,116.55,Carlos Natureza,Feira Central,Dinheiro,Sim,Nublado,Produto fresco
2024-06-12,Wednesday,June,Melancia,Tropical,33.0,2.5,82.5,Maria Frutas,Feira Bairro Novo,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-06-12,Wednesday,June,Manga,Tropical,45.1,4.2,189.42,Ana Tropical,Feira da Estação,Cartão Débito,Não,Ensolarado,Vendas médias
2024-06-13,Thursday,June,Melancia,Tropical,14.3,2.5,35.75,Carlos Natureza,Feira da Estação,Cartão Débito,Sim,Ensolarado,Vendas médias
2024-06-13,Thursday,June,Limão,Cítrica,37.2,2.2,81.84,João da Fruta,Feira Central,Cartão Crédito,Não,Chuvoso,Produto fresco
2024-06-13,Thursday,June,Uva,Temperada,15.0,7.0,105.0,Maria Frutas,Feira da Estação,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-06-13,Thursday,June,Uva,Temperada,8.8,7.0,61.6,João da Fruta,Feira Bairro Novo,Pix,Sim,Nublado,Boa procura
2024-06-13,Thursday,June,Melancia,Tropical,43.9,2.5,109.75,Maria Frutas,Feira Central,Dinheiro,Sim,Nublado,Vendas médias
2024-06-14,Friday,June,Laranja,Cítrica,36.0,3.8,136.8,Maria Frutas,Feira do Parque,Cartão Crédito,Não,Ensolarado,Boa procura
2024-06-14,Friday,June,Banana,Tropical,24.9,3.5,87.15,Ana Tropical,Feira do Parque,Pix,Não,Nublado,Pouco movimento
2024-06-14,Friday,June,Abacaxi,Tropical,23.2,4.8,111.36,Maria Frutas,Feira Central,Cartão Crédito,Sim,Ensolarado,Produto fresco
2024-06-14,Friday,June,Uva,Temperada,40.6,7.0,284.2,Maria Frutas,Feira Bairro Novo,Dinheiro,Sim,Ensolarado,Pouco movimento
2024-06-14,Friday,June,Manga,Tropical,44.1,4.2,185.22,Ana Tropical,Feira Central,Cartão Crédito,Não,Nublado,Pouco movimento
2024-06-15,Saturday,June,Abacaxi,Tropical,32.1,4.8,154.08,João da Fruta,Feira do Parque,Cartão Crédito,Não,Chuvoso,Pouco movimento
2024-06-15,Saturday,June,Uva,Temperada,13.0,7.0,91.0,Maria Frutas,Feira da Estação,Cartão Crédito,Sim,Ensolarado,Concorrência alta
2024-06-15,Saturday,June,Laranja,Cítrica,22.4,3.8,85.12,Carlos Natureza,Feira Bairro Novo,Cartão Crédito,Sim,Nublado,Pouco movimento
2024-06-16,Sunday,June,Kiwi,Temperada,6.7,6.5,43.55,Maria Frutas,Feira Bairro Novo,Pix,Não,Nublado,Concorrência alta
2024-06-16,Sunday,June,Manga,Tropical,14.8,4.2,62.16,João da Fruta,Feira Central,Dinheiro,Não,Ensolarado,Produto fresco
2024-06-16,Sunday,June,Melancia,Tropical,16.1,2.5,40.25,Carlos Natureza,Feira do Parque,Cartão Crédito,Não,Ensolarado,Vendas médias
2024-06-16,Sunday,June,Abacaxi,Tropical,21.1,4.8,101.28,Maria Frutas,Feira da Estação,Pix,Sim,Nublado,Vendas médias
2024-06-16,Sunday,June,Mamão,Tropical,45.2,3.0,135.6,Ana Tropical,Feira da Estação,Cartão Débito,Não,Ensolarado,Concorrência alta
2024-06-17,Monday,June,Abacaxi,Tropical,45.3,4.8,217.44,Carlos Natureza,Feira Bairro Novo,Pix,Sim,Nublado,Pouco movimento
2024-06-17,Monday,June,Abacaxi,Tropical,13.6,4.8,65.28,João da Fruta,Feira do Parque,Dinheiro,Não,Chuvoso,Pouco movimento
